지점,일시,풍속(m/s),풍향(deg),GUST풍속(m/s),최대파고(m),유의파고(m),평균파고(m),파주기(sec),파향(deg)
22303,2021-11-01 15:00,5.3,315,7.5,.6,.4,.3,2.9,295
22303,2021-11-01 16:00,4.6,305,6.8,.6,.4,.3,3,310
22303,2021-11-01 17:00,6,313,7.9,.7,.4,.3,3,289
22303,2021-11-01 18:00,5.8,308,7.9,.8,.5,.3,2.9,300
22303,2021-11-01 19:00,6.3,304,8.1,.7,.5,.3,2.9,274
22303,2021-11-01 20:00,7,304,9.5,.8,.5,.3,3.2,279
22303,2021-11-01 21:00,7.8,313,9.9,.8,.6,.4,3.8,236
22303,2021-11-01 22:00,7.5,316,9.5,.8,.5,.3,3.2,264
22303,2021-11-01 23:00,7.4,328,9.4,.9,.6,.4,2.7,313
22303,2021-11-02 00:00,6.8,346,8.6,1,.6,.4,3.4,327
22303,2021-11-02 01:00,5.8,337,7.5,.7,.4,.3,4,1
22303,2021-11-02 02:00,5.7,338,7.4,.6,.4,.3,3.8,293
22303,2021-11-02 03:00,4.7,328,6.8,.5,.4,.3,4.6,242
22303,2021-11-02 04:00,4.7,333,6.1,.6,.4,.3,3.4,294
22303,2021-11-02 05:00,3.3,322,4.5,.6,.3,.2,3.4,305
22303,2021-11-02 06:00,4.2,334,5.8,.5,.3,.2,5.8,249
22303,2021-11-02 07:00,3.8,335,5.6,.4,.3,.2,5.3,257
22303,2021-11-02 08:00,3.7,332,5.1,.4,.3,.2,5.8,247
22303,2021-11-02 09:00,4.2,343,5.7,.6,.3,.2,5.8,222
22303,2021-11-02 10:00,4.3,351,6.4,.4,.3,.2,5.8,231
22303,2021-11-02 11:00,4.3,340,5.7,.4,.2,.2,3.6,234
22303,2021-11-02 12:00,3.1,320,4.6,.4,.3,.2,5.3,205
22303,2021-11-02 13:00,3.5,332,5.1,.4,.2,.2,4.3,239
22303,2021-11-02 14:00,3.9,325,5.4,.3,.2,.1,4.9,220
22303,2021-11-02 15:00,3.5,337,5.4,.3,.2,.1,3.6,82
22303,2021-11-02 16:00,4.2,325,6.4,.4,.2,.2,3.6,193
22303,2021-11-02 17:00,4.1,337,6,.4,.3,.2,2.4,300
22303,2021-11-02 18:00,5.1,321,7.1,.5,.3,.2,2.1,109
22303,2021-11-02 19:00,5.3,330,6.8,.5,.3,.2,2,14
22303,2021-11-02 20:00,4.7,341,6.1,.4,.3,.2,2.4,218
22303,2021-11-02 21:00,4.3,339,5.6,.4,.2,.2,2.9,258
22303,2021-11-02 22:00,2.9,341,4.2,.4,.2,.2,3,226
22303,2021-11-02 23:00,2.9,3,4.8,.3,.2,.1,2.2,275
22303,2021-11-03 00:00,1.6,2,3.7,.3,.2,.2,5.3,238
22303,2021-11-03 01:00,3.7,329,5.3,.3,.2,.2,4.9,233
22303,2021-11-03 02:00,4.7,333,6.5,.3,.2,.1,4.6,245
22303,2021-11-03 03:00,5,327,6.5,.3,.2,.1,4.9,44
22303,2021-11-03 04:00,3.5,341,5.1,.3,.2,.1,3.8,244
22303,2021-11-03 05:00,3.2,343,5.1,.4,.2,.2,3.6,102
22303,2021-11-03 06:00,2.6,337,4.4,.4,.2,.2,4.9,240
22303,2021-11-03 07:00,2.1,338,3.6,.3,.2,.1,4.9,248
22303,2021-11-03 08:00,2.7,352,4.3,.3,.2,.1,6.4,245
22303,2021-11-03 09:00,3.1,321,5.2,.3,.2,.1,5.3,238
22303,2021-11-03 10:00,4.4,314,6.4,.5,.4,.3,7.1,237
22303,2021-11-03 11:00,3.8,324,5.6,.4,.2,.2,4.9,227
22303,2021-11-03 12:00,2.7,331,4.2,.4,.2,.1,2.4,322
22303,2021-11-03 13:00,2.1,336,3.4,.4,.2,.1,2.9,227
22303,2021-11-03 14:00,2.2,308,3.4,.2,.2,.1,4.3,198
22303,2021-11-03 15:00,1.3,286,2.7,.3,.1,.1,4.3,155
22303,2021-11-03 16:00,1.2,216,2.4,.3,.2,.1,4,230
22303,2021-11-03 17:00,1.7,254,3,.3,.2,.1,3.4,307
22303,2021-11-03 18:00,1.9,246,3.1,.3,.2,.1,4.3,237
22303,2021-11-03 19:00,2.1,240,3.6,.3,.2,.1,4.9,186
22303,2021-11-03 20:00,2.7,229,4.4,.4,.2,.2,4.3,250
22303,2021-11-03 21:00,3.3,198,4.7,.2,.1,.1,4.9,249
22303,2021-11-03 22:00,5.1,202,6.4,.4,.2,.1,5.8,239
22303,2021-11-03 23:00,2.7,221,4.3,.3,.2,.1,2,283
22303,2021-11-04 00:00,3.9,163,6.1,.3,.2,.1,2.2,215
22303,2021-11-04 01:00,3.5,143,4.7,.3,.2,.1,2,209
22303,2021-11-04 02:00,3.8,153,5.2,.4,.2,.2,2.7,217
22303,2021-11-04 03:00,4,165,5.1,.3,.2,.1,3.6,218
22303,2021-11-04 04:00,2.5,183,3.6,.3,.2,.1,3.4,238
22303,2021-11-04 05:00,2.3,191,3.3,.3,.2,.1,4,23
22303,2021-11-04 06:00,2.5,232,3.5,.3,.2,.1,4.3,272
22303,2021-11-04 07:00,1.7,199,3.2,.3,.2,.1,4,225
22303,2021-11-04 08:00,3.3,154,4.5,.3,.2,.1,4.6,245
22303,2021-11-04 09:00,4.3,145,6,.2,.1,.1,5.3,251
22303,2021-11-04 10:00,4.6,150,5.7,.4,.2,.1,7.1,235
22303,2021-11-04 11:00,4,148,4.9,.5,.3,.2,4,100
22303,2021-11-04 12:00,3.7,144,4.6,.4,.2,.2,3.4,250
22303,2021-11-04 13:00,3,165,4.2,.6,.3,.2,2.2,31
22303,2021-11-04 14:00,6.2,211,7.9,.4,.3,.2,7.1,224
22303,2021-11-04 15:00,3,27,5,.4,.2,.2,4.3,223
22303,2021-11-04 16:00,1.6,147,2.8,.4,.3,.2,4.9,219
22303,2021-11-04 17:00,2.5,170,3.7,.3,.2,.2,4,242
22303,2021-11-04 18:00,2.3,154,3.1,.4,.2,.2,4.3,254
22303,2021-11-04 19:00,1.7,218,2.5,.4,.2,.2,4,273
22303,2021-11-04 20:00,1.9,213,3.1,.3,.2,.1,5.8,252
22303,2021-11-04 21:00,1.1,200,1.9,.3,.2,.1,5.3,244
22303,2021-11-04 22:00,.1,88,1.3,.2,.1,.1,5.8,251
22303,2021-11-04 23:00,.5,126,1.2,.5,.3,.2,5.3,192
22303,2021-11-05 00:00,2.4,167,3.4,.2,.2,.1,4.6,234
22303,2021-11-05 01:00,2.2,158,2.6,.3,.2,.1,4.6,235
22303,2021-11-05 02:00,3.3,158,4,.3,.2,.1,4,217
22303,2021-11-05 03:00,2.7,150,3.3,.2,.1,.1,4.3,246
22303,2021-11-05 04:00,2.7,121,3.4,.3,.1,.1,4,242
22303,2021-11-05 05:00,4.6,114,5.6,.4,.2,.2,4.3,36
22303,2021-11-05 06:00,4.4,130,5.4,.4,.2,.2,3.6,58
22303,2021-11-05 07:00,4.5,139,5.4,.4,.2,.2,2.1,68
22303,2021-11-05 08:00,3.5,138,4.9,.3,.2,.2,2,313
22303,2021-11-05 09:00,4.7,129,6.5,.3,.2,.1,2.2,299
22303,2021-11-05 10:00,5.2,113,6.5,.3,.2,.1,7.1,250
22303,2021-11-05 11:00,5.2,118,6.3,.5,.3,.2,3.2,167
22303,2021-11-05 12:00,4.7,103,5.5,.3,.2,.1,2.1,314
22303,2021-11-05 18:00,2.6,351,3.3,.3,.2,.1,3.4,249
22303,2021-11-05 19:00,2.2,28,2.8,.3,.1,.1,2,193
22303,2021-11-05 20:00,3.3,36,4,.3,.2,.1,3.6,134
22303,2021-11-05 21:00,4.4,42,5.3,.2,.1,.1,2,332
22303,2021-11-05 22:00,4.3,45,4.9,.2,.1,.1,4.9,249
22303,2021-11-05 23:00,4.9,63,5.6,.1,.1,.1,2,156
22303,2021-11-06 00:00,4.4,93,5.4,.2,.1,.1,2.9,211
22303,2021-11-06 01:00,4.1,91,4.9,.2,.2,.1,3.6,119
22303,2021-11-06 02:00,4.2,96,4.9,.2,.1,.1,2,20
22303,2021-11-06 03:00,4.6,103,5.7,.3,.2,.1,7.1,265
22303,2021-11-06 04:00,4.9,115,6.7,.3,.2,.1,2,265
22303,2021-11-06 05:00,3.7,103,4.9,.3,.2,.1,3.4,66
22303,2021-11-06 06:00,3.8,103,4.6,.3,.2,.1,2.2,100
22303,2021-11-06 07:00,4.3,109,5.2,.4,.2,.2,3.2,348
22303,2021-11-06 08:00,6.3,108,7.3,.4,.3,.2,3.2,57
22303,2021-11-06 09:00,4.5,92,5.7,.5,.3,.2,2.7,107
22303,2021-11-06 10:00,4.9,103,6,.4,.2,.1,5.8,268
22303,2021-11-06 11:00,4.2,100,5.1,.2,.1,.1,3.4,249
22303,2021-11-06 12:00,3.8,104,4.5,.3,.2,.1,3.8,314
22303,2021-11-06 13:00,3.2,96,3.8,.3,.2,.1,6.4,272
22303,2021-11-06 14:00,2.1,103,2.6,.2,.1,.1,3.2,243
22303,2021-11-06 15:00,.4,15,1.5,.3,.1,.1,2.1,144
22303,2021-11-06 16:00,1.8,342,2.4,.2,.1,.1,4.3,41
22303,2021-11-06 17:00,2.7,340,4,.2,.1,.1,6.4,237
22303,2021-11-06 18:00,3.7,358,4.5,.2,.2,.1,3.4,240
22303,2021-11-06 19:00,4.7,359,5.6,.3,.2,.1,2.5,24
22303,2021-11-06 20:00,4.7,15,5.6,.4,.2,.1,2.1,19
22303,2021-11-06 21:00,4,32,5,.3,.2,.1,2,350
22303,2021-11-06 22:00,4.4,41,5.2,.4,.2,.2,9.1,264
22303,2021-11-06 23:00,3.9,25,4.8,.2,.1,.1,8,254
22303,2021-11-07 00:00,3.5,68,4.3,.2,.1,.1,3.2,266
22303,2021-11-07 01:00,3.7,80,4.5,.2,.1,.1,2,96
22303,2021-11-07 02:00,4.4,137,5.4,.2,.1,.1,2,206
22303,2021-11-07 03:00,4.5,144,5.6,.2,.1,.1,5.3,273
22303,2021-11-07 04:00,3.5,120,4.9,.2,.1,.1,2,299
22303,2021-11-07 05:00,5.5,131,6.6,.3,.2,.1,4.6,39
22303,2021-11-07 06:00,4.1,124,5.3,.3,.2,.1,2.4,15
22303,2021-11-07 07:00,5.6,122,6.8,.4,.2,.2,2.7,74
22303,2021-11-07 08:00,4.1,119,4.9,.5,.3,.2,3.4,49
22303,2021-11-07 09:00,5.4,119,6.6,.4,.3,.2,2.5,123
22303,2021-11-07 10:00,6.1,119,7.4,.3,.2,.1,2.1,301
22303,2021-11-07 11:00,8.7,120,10.2,.6,.3,.2,2.1,150
22303,2021-11-07 12:00,7.6,124,9,.5,.3,.2,2.1,117
22303,2021-11-07 13:00,7.5,122,9.8,.7,.4,.3,2.7,143
22303,2021-11-07 14:00,7,121,8.4,.5,.3,.2,2.8,134
22303,2021-11-07 15:00,4.6,105,5.6,.5,.3,.2,3.4,75
22303,2021-11-07 16:00,4.2,108,5.3,.4,.2,.2,4,67
22303,2021-11-07 17:00,4.2,132,5.4,.4,.3,.2,2.6,232
22303,2021-11-07 18:00,2.8,129,3.5,.3,.2,.1,4.6,123
22303,2021-11-07 19:00,3.2,118,4.6,.3,.2,.1,2.7,72
22303,2021-11-07 20:00,6,119,7.2,.4,.2,.2,2.2,107
22303,2021-11-07 21:00,8,121,9.9,.6,.4,.3,2.5,141
22303,2021-11-07 22:00,9.7,118,12.3,.7,.5,.4,2.8,133
22303,2021-11-07 23:00,10.8,120,12.9,.8,.5,.4,2.6,125
22303,2021-11-08 00:00,10.6,138,14.2,.9,.6,.4,3,152
22303,2021-11-08 01:00,10.7,143,13.4,1.1,.7,.5,3.2,150
22303,2021-11-08 02:00,8.2,141,9.8,.8,.5,.3,3.2,138
22303,2021-11-08 03:00,6.4,158,7.7,.5,.3,.2,2.2,159
22303,2021-11-08 04:00,7.7,135,9.1,.5,.3,.2,2,207
22303,2021-11-08 05:00,9.2,125,10.8,.6,.3,.2,3.6,70
22303,2021-11-08 06:00,10.2,131,12.7,.8,.5,.4,4,61
22303,2021-11-08 07:00,10.2,155,12.9,.9,.6,.4,3.8,67
22303,2021-11-08 08:00,11,295,13.7,1.3,.8,.5,2.8,261
22303,2021-11-08 09:00,11.1,295,16,2.1,1.1,.8,4.6,288
22303,2021-11-08 10:00,12.2,291,15.5,1.9,1.2,.8,4.3,262
22303,2021-11-08 11:00,9.8,301,12.8,2,1.2,.8,6.4,237
22303,2021-11-08 12:00,11.8,293,14.8,1.9,1.2,.8,6.4,233
22303,2021-11-08 13:00,9.7,300,12.2,1.9,1.1,.8,5.8,231
22303,2021-11-08 14:00,10.3,282,13.6,1.7,1.1,.8,5.8,230
22303,2021-11-08 15:00,10.8,266,15,2.2,1.5,1,7.1,222
22303,2021-11-08 16:00,11.3,278,16.1,2.2,1.4,1,5.3,218
22303,2021-11-08 17:00,10.9,294,15.7,2.2,1,.7,4.6,227
22303,2021-11-08 18:00,11.9,285,16.2,1.9,1.1,.8,4.9,267
22303,2021-11-08 19:00,10.4,295,15.4,1.8,1.1,.8,4.9,49
22303,2021-11-08 20:00,10.6,293,14.5,1.7,1,.7,4.9,253
22303,2021-11-08 21:00,10.4,299,15.4,2.1,1.3,.9,4.3,257
22303,2021-11-08 22:00,11.7,303,15.3,2.6,1.6,1.1,9.1,240
22303,2021-11-08 23:00,10.5,298,13.7,2,1.3,.9,5.8,235
22303,2021-11-09 00:00,11.9,303,15.6,2.1,1.1,.8,5.3,220
22303,2021-11-09 01:00,10.6,304,13.7,2.1,1.3,.9,4.6,256
22303,2021-11-09 02:00,9,323,13.1,1.8,1.2,.8,9.1,259
22303,2021-11-09 03:00,9.3,326,12.5,1.9,1.1,.8,6.4,236
22303,2021-11-09 04:00,8.5,299,11.9,1.9,1.1,.8,5.8,224
22303,2021-11-09 05:00,9.2,295,12.6,2.1,1.2,.9,8,230
22303,2021-11-09 06:00,7.4,279,10.6,1.3,.9,.6,7.1,137
22303,2021-11-09 07:00,9.1,292,13,1.4,.9,.7,8,217
22303,2021-11-09 08:00,10.3,285,15.4,1.4,.9,.6,7.1,224
22303,2021-11-09 09:00,10.4,311,12.7,1.5,1,.7,8,232
22303,2021-11-09 10:00,10.6,304,13.8,1.7,1,.7,8,251
22303,2021-11-09 11:00,5.3,318,8.5,2,1.1,.8,5.3,232
22303,2021-11-09 12:00,9.5,299,13.3,1.8,1.1,.8,7.1,242
22303,2021-11-09 13:00,10.2,314,13.8,1.8,1,.7,5.3,231
22303,2021-11-09 14:00,9.9,289,13.7,1.8,1.1,.8,7.1,235
22303,2021-11-09 15:00,7.2,306,10,2.2,1.3,.9,7.1,237
22303,2021-11-09 16:00,12.4,289,16.7,2.3,1.3,1,4.6,225
22303,2021-11-09 17:00,13.5,297,16.7,2,1.3,.9,5.8,225
22303,2021-11-09 18:00,14.2,299,19,2.1,1.2,.9,7.1,203
22303,2021-11-09 20:00,9.6,324,13.7,1.7,1.1,.8,6.4,231
22303,2021-11-09 21:00,8.7,320,12.7,1.8,1.2,.8,8,227
22303,2021-11-09 22:00,8.5,317,12.2,2.1,1.2,.9,8,241
22303,2021-11-09 23:00,9.8,332,13.2,1.6,1.1,.8,4.3,274
22303,2021-11-10 00:00,10.6,344,13.9,2.2,1.3,.9,4.6,281
22303,2021-11-10 01:00,9.1,351,12.4,1.6,1.1,.8,8,245
22303,2021-11-10 02:00,8.7,348,12.4,1.5,1,.7,8,239
22303,2021-11-10 03:00,8.6,345,11.2,1.5,.9,.6,8,240
22303,2021-11-10 04:00,7,344,9.5,1.5,.8,.6,6.4,224
22303,2021-11-10 06:00,3.5,320,6.1,1.3,.8,.6,7.1,204
22303,2021-11-10 07:00,5.6,292,7.8,1.1,.8,.6,8,220
22303,2021-11-10 08:00,7.4,312,10.2,1.1,.7,.5,7.1,153
22303,2021-11-10 09:00,9,339,15.7,1.2,.8,.6,6.4,235
22303,2021-11-10 10:00,7,341,9.9,1.5,.9,.6,8,249
22303,2021-11-10 11:00,8.6,356,12.4,1.3,.7,.5,9.1,245
22303,2021-11-10 12:00,7.6,349,10,1.2,.8,.6,7.1,250
22303,2021-11-10 13:00,7.3,327,10.5,1.1,.6,.4,8,251
22303,2021-11-10 14:00,9.9,323,13.1,1.1,.8,.6,8,231
22303,2021-11-10 15:00,8.5,337,11.5,1.1,.7,.5,7.1,237
22303,2021-11-10 16:00,7.4,340,9.8,1,.7,.5,7.1,225
22303,2021-11-10 17:00,7,332,9.2,1.3,.8,.6,5.8,234
22303,2021-11-10 18:00,6.5,315,10.6,1.3,.7,.5,6.4,222
22303,2021-11-10 19:00,8.8,317,12.2,1.2,.8,.6,6.4,234
22303,2021-11-10 20:00,8.4,327,11.9,1.1,.8,.5,6.4,253
22303,2021-11-10 21:00,7.6,311,10.9,1.5,.9,.6,7.1,231
22303,2021-11-10 22:00,10.1,330,12.7,1.5,.9,.6,7.1,220
22303,2021-11-10 23:00,9,334,12.3,1.5,1,.7,7.1,239
22303,2021-11-11 00:00,9,333,11.6,1.6,.9,.7,8,235
22303,2021-11-11 01:00,11.1,341,13.7,1.4,.9,.7,7.1,242
22303,2021-11-11 02:00,11.5,332,16.1,1.7,1.1,.7,8,242
22303,2021-11-11 03:00,12.7,335,17.1,1.8,1.1,.8,4,290
22303,2021-11-11 04:00,12,346,15.5,2.1,1.3,.9,4.9,286
22303,2021-11-11 05:00,9.1,341,12.1,1.6,1,.7,3.4,320
22303,2021-11-11 06:00,6.2,344,8.1,1.1,.7,.5,3.4,312
22303,2021-11-11 07:00,5.1,334,7.4,1.3,.7,.5,7.1,223
22303,2021-11-11 08:00,5.3,299,7.2,1,.7,.5,7.1,224
22303,2021-11-11 09:00,5.1,287,7.5,.9,.5,.4,7.1,121
22303,2021-11-11 10:00,5.2,328,7.5,.9,.5,.4,7.1,234
22303,2021-11-11 11:00,10.1,301,15.5,.8,.5,.4,6.4,227
22303,2021-11-11 12:00,11,332,13.8,1.2,.8,.6,3.6,300
22303,2021-11-11 13:00,9.5,318,12.6,1.7,1,.7,4,297
22303,2021-11-11 14:00,11.4,327,14.3,1.7,1,.7,4.3,284
22303,2021-11-11 15:00,11.1,336,15.6,1.7,.9,.7,3.8,291
22303,2021-11-11 16:00,10.3,314,14.3,1.5,.9,.7,4,260
22303,2021-11-11 17:00,10.6,314,16.4,1.5,.9,.7,3.8,305
22303,2021-11-11 18:00,8.1,317,13,1.6,1,.7,3.8,315
22303,2021-11-11 19:00,9.9,318,17,1.4,.9,.6,4,327
22303,2021-11-11 20:00,10.6,310,13.9,1.7,.9,.7,4,316
22303,2021-11-11 21:00,10.7,326,14.6,1.4,.9,.6,4.3,314
22303,2021-11-11 22:00,10.6,333,14.1,1.7,1,.7,4.3,323
22303,2021-11-11 23:00,9.6,329,13.9,1.7,1.1,.7,4,314
22303,2021-11-12 00:00,9,339,11.9,1.5,1,.7,4,306
22303,2021-11-12 01:00,9.8,334,13.1,1.7,1,.7,4,299
22303,2021-11-12 02:00,9,328,11.9,1.5,.9,.6,4,307
22303,2021-11-12 03:00,9.4,336,13.2,1.4,.8,.6,4,295
22303,2021-11-12 04:00,11.3,324,15.5,1.8,1,.7,4.3,297
22303,2021-11-12 05:00,11.1,321,15.1,1.6,1,.7,4,280
22303,2021-11-12 06:00,9.8,331,13.1,1.2,.9,.6,3.8,306
22303,2021-11-12 07:00,7.6,339,10.6,1.2,.8,.5,3.4,314
22303,2021-11-12 08:00,7.3,341,10,1.1,.8,.5,4,311
22303,2021-11-12 09:00,5.9,348,7.6,1.1,.6,.5,5.8,237
22303,2021-11-12 10:00,3.9,357,6.9,.9,.6,.4,6.4,223
22303,2021-11-12 11:00,6.4,7,10.2,.9,.6,.4,8,247
22303,2021-11-12 12:00,5.8,353,8.6,.9,.6,.4,6.4,239
22303,2021-11-12 13:00,6.7,347,9.3,.8,.6,.4,3.8,278
22303,2021-11-12 14:00,6.3,318,9.6,1.1,.6,.4,2.7,329
22303,2021-11-12 15:00,6.8,321,9.6,.8,.6,.4,6.4,238
22303,2021-11-12 16:00,5.9,342,8.6,.8,.5,.4,7.1,243
22303,2021-11-12 17:00,5.4,329,8,1,.5,.4,5.3,253
22303,2021-11-12 18:00,3.8,341,5.9,.8,.5,.3,5.8,234
22303,2021-11-12 19:00,7.5,334,10.7,.9,.5,.4,3.2,293
22303,2021-11-12 20:00,7.4,333,9.9,1.2,.6,.4,3.4,280
22303,2021-11-12 21:00,5.6,341,7.7,.9,.5,.4,3.2,316
22303,2021-11-12 22:00,3.7,334,6.2,.8,.5,.3,5.3,237
22303,2021-11-13 00:00,4,348,5.8,.8,.5,.3,6.4,231
22303,2021-11-13 01:00,2.9,350,4.5,.8,.4,.3,6.4,245
22303,2021-11-13 02:00,1.6,62,3.4,.8,.5,.3,6.4,235
22303,2021-11-13 03:00,1.9,116,4,.6,.4,.3,6.4,231
22303,2021-11-13 04:00,2.2,126,3.6,.6,.3,.2,6.4,234
22303,2021-11-13 05:00,3.1,163,4.4,.6,.4,.3,6.4,239
22303,2021-11-13 06:00,2.9,136,4.3,.7,.4,.3,6.4,236
22303,2021-11-13 07:00,4.3,136,5.6,.7,.4,.3,5.8,239
22303,2021-11-13 08:00,5.5,137,7.6,.7,.5,.3,5.8,239
22303,2021-11-13 09:00,4.9,133,6.3,.9,.5,.3,5.8,229
22303,2021-11-13 10:00,5.2,130,7.2,.7,.4,.3,5.3,241
22303,2021-11-13 11:00,5.4,130,6.7,.7,.4,.3,5.8,225
22303,2021-11-13 12:00,5.4,139,6.8,.8,.5,.4,5.3,247
22303,2021-11-13 13:00,4.8,143,6.1,.7,.5,.3,5.8,245
22303,2021-11-13 14:00,3.1,124,4,.8,.4,.3,5.3,244
22303,2021-11-13 15:00,4.7,263,7.6,.7,.5,.4,6.4,237
22303,2021-11-13 16:00,5,258,6.8,.7,.5,.3,3,255
22303,2021-11-13 17:00,5.3,268,7,.8,.5,.3,5.8,232
22303,2021-11-13 18:00,5.5,275,8.3,.7,.5,.3,3.6,221
22303,2021-11-13 19:00,4.7,274,6.1,.6,.4,.3,3.6,221
22303,2021-11-13 20:00,3.8,235,6,.7,.4,.3,3.4,237
22303,2021-11-13 21:00,4.6,191,5.9,.6,.4,.3,3.2,228
22303,2021-11-13 22:00,5.9,201,7.3,.8,.4,.3,5.3,119
22303,2021-11-13 23:00,6.8,195,8.3,.7,.5,.3,4.6,230
22303,2021-11-14 00:00,5.6,203,7.4,.7,.4,.3,2.7,259
22303,2021-11-14 01:00,4.7,210,9.8,.7,.4,.3,3.4,240
22303,2021-11-14 02:00,7.9,252,10.4,1,.6,.5,3.8,224
22303,2021-11-14 03:00,7.9,248,10,1.1,.7,.5,3.8,240
22303,2021-11-14 04:00,6.7,266,8.7,1.1,.7,.5,4.6,238
22303,2021-11-14 05:00,6.7,249,8.8,1.1,.7,.5,4.6,234
22303,2021-11-14 06:00,6.5,277,8.9,1.3,.7,.5,4.3,227
22303,2021-11-14 07:00,5.8,289,7.7,1.3,.6,.4,4.9,222
22303,2021-11-14 08:00,6.6,277,10.4,1.1,.7,.5,5.3,230
22303,2021-11-14 09:00,5.9,275,7.9,1,.6,.5,4.9,228
22303,2021-11-14 10:00,6.3,268,8,1,.6,.4,4.9,216
22303,2021-11-14 11:00,6.1,275,7.8,.9,.6,.4,4.9,224
22303,2021-11-14 12:00,4.5,268,6.5,.8,.5,.4,4.6,95
22303,2021-11-14 13:00,5.5,258,8,.9,.5,.4,4.6,217
22303,2021-11-14 14:00,6,247,7.6,.8,.5,.3,4.9,232
22303,2021-11-14 15:00,5.7,249,7.5,.8,.5,.3,4.9,230
22303,2021-11-14 16:00,5.1,252,6.3,.7,.4,.3,5.3,239
22303,2021-11-14 17:00,4.2,271,6,.7,.4,.3,5.8,236
22303,2021-11-14 18:00,4.1,311,5.6,.7,.5,.3,5.3,233
22303,2021-11-14 19:00,5.4,315,7,.7,.4,.3,3.8,222
22303,2021-11-14 20:00,5.5,294,7,.7,.4,.3,3.8,222
22303,2021-11-14 21:00,5.1,285,6.1,.8,.5,.3,4.6,225
22303,2021-11-14 22:00,6,278,7.2,.7,.4,.3,4.6,227
22303,2021-11-14 23:00,6.1,296,8.1,.8,.5,.3,4.3,228
22303,2021-11-15 00:00,6.7,290,8.2,.8,.4,.3,4.9,229
22303,2021-11-15 01:00,6.8,304,8.6,.7,.5,.3,4.9,241
22303,2021-11-15 02:00,6.2,316,8,.7,.5,.3,4.9,230
22303,2021-11-15 03:00,5.7,315,7.1,.7,.4,.3,3.4,288
22303,2021-11-15 04:00,5.9,323,7.6,.7,.4,.3,3,305
22303,2021-11-15 05:00,6.1,311,8.2,.7,.5,.3,3,298
22303,2021-11-15 06:00,4.9,328,6.4,.7,.5,.3,5.8,232
22303,2021-11-15 07:00,3.4,358,4.6,.6,.4,.3,5.8,240
22303,2021-11-15 08:00,2.8,75,3.9,.5,.3,.2,5.3,239
22303,2021-11-15 09:00,3.8,106,4.6,.5,.3,.2,5.3,238
22303,2021-11-15 10:00,2.1,115,3.2,.9,.4,.3,7.1,223
22303,2021-11-15 11:00,3.4,145,4.1,.5,.3,.2,4.6,237
22303,2021-11-15 12:00,3.2,135,4.1,.5,.3,.2,4.6,226
22303,2021-11-15 13:00,2.1,127,3.1,.5,.3,.2,4.3,260
22303,2021-11-15 14:00,1.4,87,2.6,.5,.2,.2,4.6,231
22303,2021-11-15 15:00,.5,218,1.6,.5,.3,.2,2.8,150
22303,2021-11-15 16:00,1.3,187,2.6,.3,.2,.2,4,304
22303,2021-11-15 17:00,1.3,288,2.1,.3,.2,.2,4.6,266
22303,2021-11-15 18:00,4,305,5.1,.4,.2,.1,4.6,249
22303,2021-11-15 19:00,2.9,293,4.1,.3,.2,.2,5.3,242
22303,2021-11-15 20:00,3.9,289,5,.3,.2,.1,5.3,241
22303,2021-11-15 21:00,3.9,312,5.2,.3,.2,.2,2.8,181
22303,2021-11-15 22:00,4.2,333,5.9,.4,.2,.1,2.9,183
22303,2021-11-15 23:00,4,309,5.2,.3,.2,.2,2.1,126
22303,2021-11-16 00:00,4,289,5.3,.4,.2,.1,4.6,229
22303,2021-11-16 01:00,3.8,281,5.1,.5,.2,.2,7.1,84
22303,2021-11-16 02:00,5.8,329,7.6,.5,.2,.2,2,154
22303,2021-11-16 03:00,4.2,326,5.7,.3,.2,.2,3.2,292
22303,2021-11-16 04:00,5.1,337,7.3,.5,.3,.2,2.7,317
22303,2021-11-16 05:00,6.2,353,8.3,.7,.4,.3,2.9,309
22303,2021-11-16 06:00,5.7,359,7.7,.8,.4,.3,3.2,320
22303,2021-11-16 07:00,4.2,20,5.7,.6,.3,.2,2.9,323
22303,2021-11-16 08:00,5.4,17,7.5,.4,.3,.2,3.8,279
22303,2021-11-16 09:00,3.4,36,4.8,.3,.2,.2,3.4,246
22303,2021-11-16 10:00,3.1,37,4.5,.5,.2,.1,4,261
22303,2021-11-16 11:00,3.1,13,4.4,.4,.3,.2,5.8,250
22303,2021-11-16 12:00,1.9,21,3.2,.4,.2,.2,4.6,108
22303,2021-11-16 13:00,1.1,356,2.7,.3,.2,.1,3.8,156
22303,2021-11-16 14:00,2.6,333,3.8,.3,.2,.1,3.4,246
22303,2021-11-16 15:00,4.2,313,5.4,.3,.2,.1,3.8,129
22303,2021-11-16 16:00,5.7,323,7.1,.4,.2,.1,3.4,45
22303,2021-11-16 17:00,6.4,296,8.3,.5,.3,.2,2,308
22303,2021-11-16 18:00,5.8,305,8.2,.5,.3,.2,2.5,307
22303,2021-11-16 19:00,5.5,294,7.6,.6,.4,.3,2.9,290
22303,2021-11-16 20:00,5.6,298,7.6,.5,.3,.2,3.2,269
22303,2021-11-16 21:00,5.5,302,8.1,.5,.3,.2,3.2,242
22303,2021-11-16 22:00,5.5,294,7.8,.7,.5,.3,2.9,275
22303,2021-11-16 23:00,5.7,302,7.8,.7,.4,.3,2.7,283
